policyID,statecode,county
486011,FL,OKALOOSA COUNTY
807241,FL,OKALOOSA COUNTY
633515,FL,OKALOOSA COUNTY
834247,FL,OKALOOSA COUNTY
784953,FL,OKALOOSA COUNTY
468672,FL,OKALOOSA COUNTY
164662,FL,OKALOOSA COUNTY
136179,FL,OKALOOSA COUNTY
703995,FL,OKALOOSA COUNTY
236855,FL,OKALOOSA COUNTY
574154,FL,OKALOOSA COUNTY
909313,FL,OKALOOSA COUNTY
867949,FL,OKALOOSA COUNTY
988803,FL,OKALOOSA COUNTY
176858,FL,OKALOOSA COUNTY
175809,FL,OKALOOSA COUNTY
742632,FL,OKALOOSA COUNTY
385687,FL,OKALOOSA COUNTY
177371,FL,OKALOOSA COUNTY
112455,FL,OKALOOSA COUNTY
336898,FL,OKALOOSA COUNTY
204230,FL,OKALOOSA COUNTY
830696,FL,OKALOOSA COUNTY
909294,FL,OKALOOSA COUNTY
782864,FL,OKALOOSA COUNTY
843402,FL,OKALOOSA COUNTY
869528,FL,OKALOOSA COUNTY
524469,FL,OKALOOSA COUNTY
169804,FL,OKALOOSA COUNTY
347285,FL,OKALOOSA COUNTY
567160,FL,OKALOOSA COUNTY
654565,FL,OKALOOSA COUNTY
510895,FL,OKALOOSA COUNTY
987492,FL,OKALOOSA COUNTY
586377,FL,OKALOOSA COUNTY
337553,FL,OKALOOSA COUNTY
354199,FL,OKALOOSA COUNTY
981409,FL,OKALOOSA COUNTY
206290,FL,OKALOOSA COUNTY
337732,FL,OKALOOSA COUNTY
645321,FL,OKALOOSA COUNTY
975467,FL,OKALOOSA COUNTY
395047,FL,OKALOOSA COUNTY
642389,FL,OKALOOSA COUNTY
224356,FL,OKALOOSA COUNTY
653196,FL,OKALOOSA COUNTY
333301,FL,OKALOOSA COUNTY
927664,FL,OKALOOSA COUNTY
126301,FL,OKALOOSA COUNTY
363406,FL,OKALOOSA COUNTY
554639,FL,OKALOOSA COUNTY
537517,FL,OKALOOSA COUNTY
985795,FL,OKALOOSA COUNTY
384126,FL,OKALOOSA COUNTY
487525,FL,OKALOOSA COUNTY
922534,FL,OKALOOSA COUNTY
760822,FL,OKALOOSA COUNTY
623487,FL,OKALOOSA COUNTY
872380,FL,OKALOOSA COUNTY
524056,FL,OKALOOSA COUNTY
222610,FL,OKALOOSA COUNTY
198654,FL,OKALOOSA COUNTY
990746,FL,OKALOOSA COUNTY
225303,FL,OKALOOSA COUNTY
925232,FL,OKALOOSA COUNTY
800314,FL,OKALOOSA COUNTY
550794,FL,OKALOOSA COUNTY
350309,FL,OKALOOSA COUNTY
580261,FL,OKALOOSA COUNTY
348652,FL,OKALOOSA COUNTY
889450,FL,OKALOOSA COUNTY
399352,FL,OKALOOSA COUNTY
580279,FL,OKALOOSA COUNTY
943758,FL,OKALOOSA COUNTY
430347,FL,OKALOOSA COUNTY
170664,FL,OKALOOSA COUNTY
978837,FL,OKALOOSA COUNTY
275155,FL,OKALOOSA COUNTY
194680,FL,OKALOOSA COUNTY
695630,FL,OKALOOSA COUNTY
215995,FL,OKALOOSA COUNTY
238812,FL,OKALOOSA COUNTY
968286,FL,OKALOOSA COUNTY
218943,FL,OKALOOSA COUNTY
317113,FL,OKALOOSA COUNTY
451791,FL,OKALOOSA COUNTY
652662,FL,OKALOOSA COUNTY
400773,FL,OKALOOSA COUNTY
665980,FL,OKALOOSA COUNTY
158638,FL,OKALOOSA COUNTY
292508,FL,OKALOOSA COUNTY
464645,FL,OKALOOSA COUNTY
935905,FL,OKALOOSA COUNTY
406770,FL,OKALOOSA COUNTY
590484,FL,OKALOOSA COUNTY
812083,FL,OKALOOSA COUNTY
406339,FL,OKALOOSA COUNTY
590191,FL,OKALOOSA COUNTY
872415,FL,OKALOOSA COUNTY
100183,FL,OKALOOSA COUNTY
388113,FL,OKALOOSA COUNTY
401548,FL,OKALOOSA COUNTY
470715,FL,OKALOOSA COUNTY
867722,FL,OKALOOSA COUNTY
901247,FL,OKALOOSA COUNTY
640036,FL,WALTON COUNTY
241060,FL,WALTON COUNTY
628393,FL,WALTON COUNTY
446363,FL,WALTON COUNTY
260998,FL,WALTON COUNTY
690403,FL,WALTON COUNTY
393469,FL,WALTON COUNTY
264232,FL,WALTON COUNTY
743750,FL,WALTON COUNTY
907482,FL,WALTON COUNTY
921398,FL,WALTON COUNTY
963545,FL,WALTON COUNTY
384813,FL,WALTON COUNTY
116201,FL,WALTON COUNTY
206089,FL,WALTON COUNTY
202042,FL,WALTON COUNTY
870972,FL,WALTON COUNTY
263023,FL,WALTON COUNTY
444839,FL,WALTON COUNTY
554136,FL,WALTON COUNTY
763442,FL,WALTON COUNTY
929994,FL,WALTON COUNTY
531174,FL,WALTON COUNTY
557398,FL,OKALOOSA COUNTY
404442,FL,OKALOOSA COUNTY
506915,FL,OKALOOSA COUNTY
373536,FL,OKALOOSA COUNTY
844429,FL,OKALOOSA COUNTY
283751,FL,OKALOOSA COUNTY
346096,FL,OKALOOSA COUNTY
636998,FL,OKALOOSA COUNTY
244426,FL,OKALOOSA COUNTY
114549,FL,OKALOOSA COUNTY
662993,FL,OKALOOSA COUNTY
221023,FL,OKALOOSA COUNTY
657126,FL,OKALOOSA COUNTY
579728,FL,OKALOOSA COUNTY
342330,FL,OKALOOSA COUNTY
522288,FL,OKALOOSA COUNTY
147972,FL,OKALOOSA COUNTY
413112,FL,OKALOOSA COUNTY
769784,FL,OKALOOSA COUNTY
442020,FL,OKALOOSA COUNTY
323442,FL,OKALOOSA COUNTY
998523,FL,OKALOOSA COUNTY
241351,FL,OKALOOSA COUNTY
254636,FL,OKALOOSA COUNTY
599130,FL,OKALOOSA COUNTY
993406,FL,OKALOOSA COUNTY
129197,FL,OKALOOSA COUNTY
387772,FL,OKALOOSA COUNTY
188539,FL,OKALOOSA COUNTY
966998,FL,OKALOOSA COUNTY
749607,FL,OKALOOSA COUNTY
535991,FL,OKALOOSA COUNTY
193274,FL,OKALOOSA COUNTY
754564,FL,OKALOOSA COUNTY
749566,FL,OKALOOSA COUNTY
847856,FL,OKALOOSA COUNTY
330371,FL,OKALOOSA COUNTY
497553,FL,OKALOOSA COUNTY
113326,FL,OKALOOSA COUNTY
903029,FL,OKALOOSA COUNTY
222753,FL,OKALOOSA COUNTY
681211,FL,OKALOOSA COUNTY
297969,FL,OKALOOSA COUNTY
428746,FL,OKALOOSA COUNTY
803892,FL,OKALOOSA COUNTY
438700,FL,OKALOOSA COUNTY
398597,FL,OKALOOSA COUNTY
164281,FL,OKALOOSA COUNTY
803877,FL,OKALOOSA COUNTY
482168,FL,OKALOOSA COUNTY
755955,FL,OKALOOSA COUNTY
965248,FL,OKALOOSA COUNTY
244345,FL,OKALOOSA COUNTY
936339,FL,OKALOOSA COUNTY
897474,FL,OKALOOSA COUNTY
391278,FL,OKALOOSA COUNTY
957782,FL,OKALOOSA COUNTY
251684,FL,OKALOOSA COUNTY
641478,FL,OKALOOSA COUNTY
474867,FL,OKALOOSA COUNTY
490406,FL,OKALOOSA COUNTY
915481,FL,OKALOOSA COUNTY
841009,FL,OKALOOSA COUNTY
840625,FL,OKALOOSA COUNTY
635630,FL,OKALOOSA COUNTY
177196,FL,OKALOOSA COUNTY
861422,FL,OKALOOSA COUNTY
552214,FL,OKALOOSA COUNTY
238887,FL,OKALOOSA COUNTY
493555,FL,OKALOOSA COUNTY
132602,FL,OKALOOSA COUNTY
845185,FL,OKALOOSA COUNTY
164980,FL,OKALOOSA COUNTY
496569,FL,OKALOOSA COUNTY
148266,FL,OKALOOSA COUNTY
147958,FL,OKALOOSA COUNTY
163343,FL,OKALOOSA COUNTY
329163,FL,OKALOOSA COUNTY
583236,FL,OKALOOSA COUNTY
461324,FL,OKALOOSA COUNTY
220158,FL,OKALOOSA COUNTY
328677,FL,OKALOOSA COUNTY
488314,FL,OKALOOSA COUNTY
310994,FL,OKALOOSA COUNTY
713148,FL,OKALOOSA COUNTY
489265,FL,OKALOOSA COUNTY
659216,FL,OKALOOSA COUNTY
279868,FL,OKALOOSA COUNTY
495998,FL,OKALOOSA COUNTY
568583,FL,OKALOOSA COUNTY
677274,FL,OKALOOSA COUNTY
852311,FL,OKALOOSA COUNTY
822395,FL,OKALOOSA COUNTY
253856,FL,OKALOOSA COUNTY
551302,FL,OKALOOSA COUNTY
496047,FL,OKALOOSA COUNTY
374148,FL,OKALOOSA COUNTY
792523,FL,OKALOOSA COUNTY
900748,FL,OKALOOSA COUNTY
445981,FL,OKALOOSA COUNTY
660678,FL,OKALOOSA COUNTY
150447,FL,OKALOOSA COUNTY
364459,FL,OKALOOSA COUNTY
887035,FL,OKALOOSA COUNTY
971990,FL,OKALOOSA COUNTY
951307,FL,OKALOOSA COUNTY
281064,FL,OKALOOSA COUNTY
753008,FL,OKALOOSA COUNTY
502107,FL,OKALOOSA COUNTY
462946,FL,OKALOOSA COUNTY
643422,FL,OKALOOSA COUNTY
120198,FL,OKALOOSA COUNTY
202971,FL,OKALOOSA COUNTY
759562,FL,OKALOOSA COUNTY
799104,FL,OKALOOSA COUNTY
558130,FL,OKALOOSA COUNTY
886216,FL,OKALOOSA COUNTY
951224,FL,OKALOOSA COUNTY
216749,FL,OKALOOSA COUNTY
581390,FL,OKALOOSA COUNTY
502722,FL,OKALOOSA COUNTY
146138,FL,OKALOOSA COUNTY
532633,FL,OKALOOSA COUNTY
927138,FL,OKALOOSA COUNTY
673188,FL,OKALOOSA COUNTY
736391,FL,OKALOOSA COUNTY
604743,FL,OKALOOSA COUNTY
692332,FL,OKALOOSA COUNTY
427050,FL,OKALOOSA COUNTY
988573,FL,OKALOOSA COUNTY
940597,FL,OKALOOSA COUNTY
239535,FL,OKALOOSA COUNTY
347408,FL,OKALOOSA COUNTY
538280,FL,OKALOOSA COUNTY
551460,FL,OKALOOSA COUNTY
749963,FL,OKALOOSA COUNTY
161927,FL,OKALOOSA COUNTY
150363,FL,OKALOOSA COUNTY
107975,FL,OKALOOSA COUNTY
346822,FL,OKALOOSA COUNTY
541383,FL,OKALOOSA COUNTY
776492,FL,OKALOOSA COUNTY
794095,FL,OKALOOSA COUNTY
975186,FL,OKALOOSA COUNTY
913911,FL,OKALOOSA COUNTY
411601,FL,OKALOOSA COUNTY
151923,FL,OKALOOSA COUNTY
819754,FL,OKALOOSA COUNTY
154536,FL,OKALOOSA COUNTY
761630,FL,OKALOOSA COUNTY
620772,FL,OKALOOSA COUNTY
294679,FL,OKALOOSA COUNTY
624136,FL,OKALOOSA COUNTY
721031,FL,OKALOOSA COUNTY
927124,FL,OKALOOSA COUNTY
304866,FL,OKALOOSA COUNTY
346806,FL,OKALOOSA COUNTY
653887,FL,OKALOOSA COUNTY
949615,FL,OKALOOSA COUNTY
536648,FL,OKALOOSA COUNTY
633500,FL,OKALOOSA COUNTY
622395,FL,OKALOOSA COUNTY
633813,FL,OKALOOSA COUNTY
225863,FL,OKALOOSA COUNTY
226126,FL,OKALOOSA COUNTY
772926,FL,OKALOOSA COUNTY
147594,FL,OKALOOSA COUNTY
125807,FL,OKALOOSA COUNTY
363724,FL,OKALOOSA COUNTY
996010,FL,OKALOOSA COUNTY
986423,FL,OKALOOSA COUNTY
253156,FL,OKALOOSA COUNTY
729943,FL,OKALOOSA COUNTY
391026,FL,OKALOOSA COUNTY
412655,FL,OKALOOSA COUNTY
647057,FL,OKALOOSA COUNTY
779973,FL,OKALOOSA COUNTY
689489,FL,OKALOOSA COUNTY
990714,FL,OKALOOSA COUNTY
706555,FL,OKALOOSA COUNTY
129296,FL,OKALOOSA COUNTY
327539,FL,OKALOOSA COUNTY
118944,FL,OKALOOSA COUNTY
144243,FL,OKALOOSA COUNTY
437444,FL,OKALOOSA COUNTY
670813,FL,OKALOOSA COUNTY
575467,FL,OKALOOSA COUNTY
699009,FL,OKALOOSA COUNTY
671436,FL,OKALOOSA COUNTY
413834,FL,OKALOOSA COUNTY
239946,FL,OKALOOSA COUNTY
990000,FL,OKALOOSA COUNTY
826462,FL,OKALOOSA COUNTY
316214,FL,OKALOOSA COUNTY
492961,FL,OKALOOSA COUNTY
442410,FL,OKALOOSA COUNTY
896508,FL,OKALOOSA COUNTY
870816,FL,OKALOOSA COUNTY
677914,FL,OKALOOSA COUNTY
176452,FL,OKALOOSA COUNTY
970883,FL,OKALOOSA COUNTY
725467,FL,OKALOOSA COUNTY
770729,FL,OKALOOSA COUNTY
766802,FL,OKALOOSA COUNTY
588698,FL,OKALOOSA COUNTY
298126,FL,OKALOOSA COUNTY
122168,FL,OKALOOSA COUNTY
892180,FL,OKALOOSA COUNTY
948179,FL,OKALOOSA COUNTY
337833,FL,OKALOOSA COUNTY
554172,FL,OKALOOSA COUNTY
669026,FL,OKALOOSA COUNTY
264935,FL,OKALOOSA COUNTY
505926,FL,OKALOOSA COUNTY
465988,FL,OKALOOSA COUNTY
271099,FL,OKALOOSA COUNTY
556902,FL,OKALOOSA COUNTY
485501,FL,OKALOOSA COUNTY
599108,FL,OKALOOSA COUNTY
358359,FL,OKALOOSA COUNTY
278650,FL,OKALOOSA COUNTY
609336,FL,OKALOOSA COUNTY
572254,FL,OKALOOSA COUNTY
385575,FL,OKALOOSA COUNTY
522335,FL,OKALOOSA COUNTY
834638,FL,OKALOOSA COUNTY
635324,FL,OKALOOSA COUNTY
570424,FL,OKALOOSA COUNTY
942863,FL,OKALOOSA COUNTY
470637,FL,OKALOOSA COUNTY
996559,FL,OKALOOSA COUNTY
301932,FL,OKALOOSA COUNTY
632025,FL,OKALOOSA COUNTY
229880,FL,OKALOOSA COUNTY
109576,FL,OKALOOSA COUNTY
788175,FL,OKALOOSA COUNTY
914574,FL,OKALOOSA COUNTY
569415,FL,OKALOOSA COUNTY
821291,FL,OKALOOSA COUNTY
634124,FL,OKALOOSA COUNTY
185970,FL,OKALOOSA COUNTY
436744,FL,OKALOOSA COUNTY
704860,FL,OKALOOSA COUNTY
101647,FL,OKALOOSA COUNTY
850933,FL,OKALOOSA COUNTY
368464,FL,OKALOOSA COUNTY
104727,FL,OKALOOSA COUNTY
225655,FL,OKALOOSA COUNTY
615422,FL,OKALOOSA COUNTY
206104,FL,OKALOOSA COUNTY
709548,FL,OKALOOSA COUNTY
226074,FL,OKALOOSA COUNTY
518819,FL,OKALOOSA COUNTY
652298,FL,OKALOOSA COUNTY
353715,FL,OKALOOSA COUNTY
319395,FL,OKALOOSA COUNTY
400381,FL,OKALOOSA COUNTY
298323,FL,OKALOOSA COUNTY
845239,FL,OKALOOSA COUNTY
813847,FL,OKALOOSA COUNTY
964981,FL,OKALOOSA COUNTY
885249,FL,OKALOOSA COUNTY
923289,FL,OKALOOSA COUNTY
126697,FL,OKALOOSA COUNTY
132123,FL,OKALOOSA COUNTY
840286,FL,OKALOOSA COUNTY
682904,FL,OKALOOSA COUNTY
257187,FL,OKALOOSA COUNTY
560496,FL,OKALOOSA COUNTY
746359,FL,OKALOOSA COUNTY
190282,FL,OKALOOSA COUNTY
104333,FL,OKALOOSA COUNTY
820974,FL,OKALOOSA COUNTY
482419,FL,OKALOOSA COUNTY
300169,FL,OKALOOSA COUNTY
653797,FL,OKALOOSA COUNTY
497445,FL,OKALOOSA COUNTY
504791,FL,OKALOOSA COUNTY
974677,FL,OKALOOSA COUNTY
765649,FL,OKALOOSA COUNTY
494391,FL,OKALOOSA COUNTY
456862,FL,OKALOOSA COUNTY
242153,FL,OKALOOSA COUNTY
947099,FL,OKALOOSA COUNTY
297233,FL,OKALOOSA COUNTY
874742,FL,OKALOOSA COUNTY
360668,FL,OKALOOSA COUNTY
435391,FL,OKALOOSA COUNTY
171307,FL,OKALOOSA COUNTY
239305,FL,OKALOOSA COUNTY
930747,FL,OKALOOSA COUNTY
625422,FL,OKALOOSA COUNTY
130055,FL,OKALOOSA COUNTY
844995,FL,OKALOOSA COUNTY
459561,FL,OKALOOSA COUNTY
462242,FL,OKALOOSA COUNTY
146416,FL,OKALOOSA COUNTY
570060,FL,OKALOOSA COUNTY
536378,FL,OKALOOSA COUNTY
213647,FL,OKALOOSA COUNTY
920679,FL,OKALOOSA COUNTY
926661,FL,OKALOOSA COUNTY
558833,FL,OKALOOSA COUNTY
974897,FL,OKALOOSA COUNTY
207143,FL,OKALOOSA COUNTY
913546,FL,OKALOOSA COUNTY
870447,FL,OKALOOSA COUNTY
552493,FL,OKALOOSA COUNTY
510748,FL,OKALOOSA COUNTY
938188,FL,OKALOOSA COUNTY
532913,FL,OKALOOSA COUNTY
167499,FL,OKALOOSA COUNTY
765386,FL,OKALOOSA COUNTY
210890,FL,OKALOOSA COUNTY
262962,FL,OKALOOSA COUNTY
616053,FL,OKALOOSA COUNTY
784997,FL,OKALOOSA COUNTY
861634,FL,OKALOOSA COUNTY
109830,FL,OKALOOSA COUNTY
266063,FL,OKALOOSA COUNTY
457869,FL,OKALOOSA COUNTY
741249,FL,OKALOOSA COUNTY
763585,FL,OKALOOSA COUNTY
949907,FL,OKALOOSA COUNTY
191615,FL,OKALOOSA COUNTY
818768,FL,OKALOOSA COUNTY
194701,FL,OKALOOSA COUNTY
910643,FL,OKALOOSA COUNTY
637252,FL,OKALOOSA COUNTY
370830,FL,OKALOOSA COUNTY
677724,FL,OKALOOSA COUNTY
850978,FL,OKALOOSA COUNTY
375369,FL,OKALOOSA COUNTY
446144,FL,OKALOOSA COUNTY
487346,FL,OKALOOSA COUNTY
523299,FL,OKALOOSA COUNTY
339883,FL,OKALOOSA COUNTY
804691,FL,OKALOOSA COUNTY
579920,FL,OKALOOSA COUNTY
993078,FL,OKALOOSA COUNTY
109832,FL,OKALOOSA COUNTY
905794,FL,OKALOOSA COUNTY
346428,FL,OKALOOSA COUNTY
972835,FL,OKALOOSA COUNTY
442072,FL,OKALOOSA COUNTY
974847,FL,OKALOOSA COUNTY
455276,FL,OKALOOSA COUNTY
838658,FL,OKALOOSA COUNTY
486358,FL,OKALOOSA COUNTY
562913,FL,OKALOOSA COUNTY
541001,FL,OKALOOSA COUNTY
465850,FL,OKALOOSA COUNTY
589494,FL,OKALOOSA COUNTY
907092,FL,OKALOOSA COUNTY
515739,FL,OKALOOSA COUNTY
809347,FL,OKALOOSA COUNTY
137666,FL,OKALOOSA COUNTY
874786,FL,OKALOOSA COUNTY
559221,FL,OKALOOSA COUNTY
247162,FL,OKALOOSA COUNTY
253810,FL,OKALOOSA COUNTY
192327,FL,OKALOOSA COUNTY
571274,FL,OKALOOSA COUNTY
724204,FL,OKALOOSA COUNTY
147039,FL,OKALOOSA COUNTY
193318,FL,OKALOOSA COUNTY
615282,FL,OKALOOSA COUNTY
680026,FL,OKALOOSA COUNTY
594538,FL,OKALOOSA COUNTY
781700,FL,OKALOOSA COUNTY
984848,FL,OKALOOSA COUNTY
610699,FL,OKALOOSA COUNTY
158137,FL,OKALOOSA COUNTY
493201,FL,OKALOOSA COUNTY
482257,FL,OKALOOSA COUNTY
486523,FL,OKALOOSA COUNTY
288843,FL,OKALOOSA COUNTY
376340,FL,OKALOOSA COUNTY
591874,FL,OKALOOSA COUNTY
635533,FL,OKALOOSA COUNTY
459510,FL,OKALOOSA COUNTY
967051,FL,OKALOOSA COUNTY
413727,FL,OKALOOSA COUNTY
568714,FL,OKALOOSA COUNTY
873338,FL,OKALOOSA COUNTY
784142,FL,OKALOOSA COUNTY
663960,FL,OKALOOSA COUNTY
537983,FL,OKALOOSA COUNTY
228015,FL,OKALOOSA COUNTY
122852,FL,OKALOOSA COUNTY
469724,FL,OKALOOSA COUNTY
324199,FL,OKALOOSA COUNTY
199791,FL,OKALOOSA COUNTY
773124,FL,OKALOOSA COUNTY
182215,FL,OKALOOSA COUNTY
377464,FL,OKALOOSA COUNTY
647274,FL,OKALOOSA COUNTY
637261,FL,OKALOOSA COUNTY
396524,FL,OKALOOSA COUNTY
161803,FL,OKALOOSA COUNTY
498048,FL,OKALOOSA COUNTY
137093,FL,OKALOOSA COUNTY
409641,FL,OKALOOSA COUNTY
381346,FL,OKALOOSA COUNTY
746036,FL,OKALOOSA COUNTY
625114,FL,OKALOOSA COUNTY
417996,FL,OKALOOSA COUNTY
435656,FL,OKALOOSA COUNTY
139250,FL,OKALOOSA COUNTY
743287,FL,OKALOOSA COUNTY
597971,FL,OKALOOSA COUNTY
335302,FL,OKALOOSA COUNTY
236690,FL,OKALOOSA COUNTY
614044,FL,OKALOOSA COUNTY
613017,FL,OKALOOSA COUNTY
768688,FL,OKALOOSA COUNTY
774160,FL,OKALOOSA COUNTY
670560,FL,OKALOOSA COUNTY
657807,FL,OKALOOSA COUNTY
783382,FL,OKALOOSA COUNTY
187163,FL,OKALOOSA COUNTY
557026,FL,OKALOOSA COUNTY
479705,FL,OKALOOSA COUNTY
194308,FL,OKALOOSA COUNTY
368553,FL,OKALOOSA COUNTY
496190,FL,OKALOOSA COUNTY
547412,FL,OKALOOSA COUNTY
173565,FL,OKALOOSA COUNTY
471644,FL,OKALOOSA COUNTY
383282,FL,OKALOOSA COUNTY
693042,FL,OKALOOSA COUNTY
105317,FL,OKALOOSA COUNTY
816245,FL,OKALOOSA COUNTY
803073,FL,OKALOOSA COUNTY
988321,FL,OKALOOSA COUNTY
925937,FL,OKALOOSA COUNTY
730644,FL,OKALOOSA COUNTY
482134,FL,OKALOOSA COUNTY
125516,FL,OKALOOSA COUNTY
182810,FL,OKALOOSA COUNTY
689686,FL,OKALOOSA COUNTY
745335,FL,OKALOOSA COUNTY
357563,FL,OKALOOSA COUNTY
797318,FL,OKALOOSA COUNTY
123000,FL,OKALOOSA COUNTY
792398,FL,OKALOOSA COUNTY
320607,FL,OKALOOSA COUNTY
641460,FL,OKALOOSA COUNTY
182745,FL,OKALOOSA COUNTY
420504,FL,OKALOOSA COUNTY
653409,FL,OKALOOSA COUNTY
355976,FL,OKALOOSA COUNTY
884082,FL,OKALOOSA COUNTY
102209,FL,OKALOOSA COUNTY
215487,FL,OKALOOSA COUNTY
471737,FL,OKALOOSA COUNTY
927260,FL,OKALOOSA COUNTY
702589,FL,OKALOOSA COUNTY
402398,FL,OKALOOSA COUNTY
875957,FL,OKALOOSA COUNTY
893906,FL,OKALOOSA COUNTY
598292,FL,OKALOOSA COUNTY
355578,FL,OKALOOSA COUNTY
156004,FL,OKALOOSA COUNTY
250802,FL,OKALOOSA COUNTY
738022,FL,OKALOOSA COUNTY
861105,FL,OKALOOSA COUNTY
960463,FL,OKALOOSA COUNTY
538138,FL,OKALOOSA COUNTY
942785,FL,OKALOOSA COUNTY
224136,FL,OKALOOSA COUNTY
393896,FL,OKALOOSA COUNTY
946965,FL,OKALOOSA COUNTY
931106,FL,OKALOOSA COUNTY
449878,FL,OKALOOSA COUNTY
378063,FL,OKALOOSA COUNTY
210664,FL,OKALOOSA COUNTY
911234,FL,OKALOOSA COUNTY
213856,FL,OKALOOSA COUNTY
203214,FL,OKALOOSA COUNTY
588568,FL,OKALOOSA COUNTY
554477,FL,OKALOOSA COUNTY
321025,FL,OKALOOSA COUNTY
951282,FL,OKALOOSA COUNTY
562737,FL,OKALOOSA COUNTY
938615,FL,OKALOOSA COUNTY
194628,FL,OKALOOSA COUNTY
874342,FL,OKALOOSA COUNTY
734544,FL,OKALOOSA COUNTY
963243,FL,OKALOOSA COUNTY
403614,FL,OKALOOSA COUNTY
108042,FL,OKALOOSA COUNTY
409595,FL,OKALOOSA COUNTY
165986,FL,OKALOOSA COUNTY
336849,FL,OKALOOSA COUNTY
245687,FL,OKALOOSA COUNTY
547858,FL,OKALOOSA COUNTY
906916,FL,OKALOOSA COUNTY
668006,FL,OKALOOSA COUNTY
518416,FL,OKALOOSA COUNTY
643623,FL,OKALOOSA COUNTY
926693,FL,OKALOOSA COUNTY
395381,FL,OKALOOSA COUNTY
953823,FL,OKALOOSA COUNTY
174451,FL,OKALOOSA COUNTY
498894,FL,OKALOOSA COUNTY
751188,FL,OKALOOSA COUNTY
572494,FL,OKALOOSA COUNTY
706173,FL,OKALOOSA COUNTY
720644,FL,OKALOOSA COUNTY
322646,FL,OKALOOSA COUNTY
654622,FL,OKALOOSA COUNTY
464553,FL,OKALOOSA COUNTY
670821,FL,OKALOOSA COUNTY
570426,FL,OKALOOSA COUNTY
362631,FL,OKALOOSA COUNTY
247880,FL,OKALOOSA COUNTY
437580,FL,OKALOOSA COUNTY
252203,FL,OKALOOSA COUNTY
376260,FL,OKALOOSA COUNTY
966934,FL,OKALOOSA COUNTY
472053,FL,OKALOOSA COUNTY
155170,FL,OKALOOSA COUNTY
383762,FL,OKALOOSA COUNTY
311678,FL,OKALOOSA COUNTY
392740,FL,OKALOOSA COUNTY
338463,FL,OKALOOSA COUNTY
742057,FL,OKALOOSA COUNTY
769118,FL,OKALOOSA COUNTY
599926,FL,OKALOOSA COUNTY
422230,FL,OKALOOSA COUNTY
301651,FL,OKALOOSA COUNTY
383830,FL,OKALOOSA COUNTY
163854,FL,OKALOOSA COUNTY
662565,FL,OKALOOSA COUNTY
660484,FL,OKALOOSA COUNTY
617248,FL,OKALOOSA COUNTY
825861,FL,OKALOOSA COUNTY
231197,FL,OKALOOSA COUNTY
916258,FL,OKALOOSA COUNTY
161758,FL,OKALOOSA COUNTY
887223,FL,OKALOOSA COUNTY
383344,FL,OKALOOSA COUNTY
459625,FL,OKALOOSA COUNTY
693149,FL,OKALOOSA COUNTY
351043,FL,OKALOOSA COUNTY
844929,FL,WALTON COUNTY
774573,FL,WALTON COUNTY
660510,FL,WALTON COUNTY
112074,FL,WALTON COUNTY
982904,FL,WALTON COUNTY
507519,FL,WALTON COUNTY
532294,FL,WALTON COUNTY
835886,FL,WALTON COUNTY
161671,FL,WALTON COUNTY
223349,FL,WALTON COUNTY
320534,FL,WALTON COUNTY
776158,FL,WALTON COUNTY
606616,FL,WALTON COUNTY
812455,FL,WALTON COUNTY
555701,FL,WALTON COUNTY
963672,FL,WALTON COUNTY
137571,FL,WALTON COUNTY
330767,FL,WALTON COUNTY
412319,FL,WALTON COUNTY
240615,FL,WALTON COUNTY
118770,FL,WALTON COUNTY
767744,FL,WALTON COUNTY
167183,FL,WALTON COUNTY
849883,FL,WALTON COUNTY
310361,FL,WALTON COUNTY
650883,FL,WALTON COUNTY
876881,FL,WALTON COUNTY
161574,FL,WALTON COUNTY
593465,FL,WALTON COUNTY
413972,FL,WALTON COUNTY
430801,FL,WALTON COUNTY
542491,FL,WALTON COUNTY
141830,FL,WALTON COUNTY
913792,FL,WALTON COUNTY
899387,FL,WALTON COUNTY
922176,FL,WALTON COUNTY
508612,FL,WALTON COUNTY
453383,FL,WALTON COUNTY
988066,FL,WALTON COUNTY
447991,FL,WALTON COUNTY
993055,FL,WALTON COUNTY
322842,FL,WALTON COUNTY
521572,FL,WALTON COUNTY
631055,FL,WALTON COUNTY
321905,FL,WALTON COUNTY
452162,FL,WALTON COUNTY
908980,FL,WALTON COUNTY
890894,FL,WALTON COUNTY
888700,FL,WALTON COUNTY
918787,FL,WALTON COUNTY
457477,FL,WALTON COUNTY
471375,FL,WALTON COUNTY
471133,FL,WALTON COUNTY
354257,FL,WALTON COUNTY
966598,FL,WALTON COUNTY
924670,FL,WALTON COUNTY
371425,FL,ESCAMBIA COUNTY
629224,FL,ESCAMBIA COUNTY
540985,FL,ESCAMBIA COUNTY
721375,FL,ESCAMBIA COUNTY
713284,FL,ESCAMBIA COUNTY
999959,FL,ESCAMBIA COUNTY
662754,FL,ESCAMBIA COUNTY
924130,FL,ESCAMBIA COUNTY
931461,FL,ESCAMBIA COUNTY
257105,FL,SANTA ROSA COUNTY
223233,FL,SANTA ROSA COUNTY
978076,FL,SANTA ROSA COUNTY
705587,FL,SANTA ROSA COUNTY
735129,FL,SANTA ROSA COUNTY
224104,FL,SANTA ROSA COUNTY
986821,FL,ESCAMBIA COUNTY
513126,FL,ESCAMBIA COUNTY
